"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.91086954012014e-257,2.89266555730705,0.335,0.05,2.16343736037937e-252,"Monocytes","DAPK1"
2.56469640299909e-256,3.08419253340565,0.312,0.039,9.38704530461697e-252,"Monocytes","MAFB"
2.77994670491165e-256,1.43649465921089,0.64,0.247,1.01748829346471e-251,"Monocytes","GSTP1"
6.92298287421428e-256,1.31426208427493,0.713,0.315,2.53388096179117e-251,"Monocytes","IQSEC1"
1.51185522184786e-255,2.35645412271872,0.384,0.073,5.53354129748535e-251,"Monocytes","DENND3"
7.52222301462078e-255,1.74424499662363,0.54,0.17,2.75320884558135e-250,"Monocytes","LINC00278"
2.67597617628889e-254,2.51863154073216,0.378,0.07,9.79434040283498e-250,"Monocytes","ZNF516"
8.81775018800315e-254,3.46147676995529,0.285,0.03,3.22738474631103e-249,"Monocytes","CD300LF"
1.16507511055858e-253,2.01124810613159,0.402,0.084,4.26429141215546e-249,"Monocytes","PTPN12"
1.92039874456186e-253,3.34709929635869,0.293,0.033,7.02885144497086e-249,"Monocytes","SIRPB1"
9.21124063126067e-253,2.46611281517099,0.378,0.071,3.37140618344772e-248,"Monocytes","BCL6"
1.04078005041954e-252,1.6077574391448,0.564,0.188,3.80935906254054e-248,"Monocytes","FAR1"
1.61338894100012e-252,1.19925658756232,0.552,0.187,5.90516486295455e-248,"Monocytes","VAV3"
1.65797610716154e-252,2.12832434216974,0.449,0.111,6.06835834982194e-248,"Monocytes","GABARAPL1"
2.36782118724463e-252,1.81830106286056,0.507,0.148,8.66646232743405e-248,"Monocytes","IFNGR1"
4.36437084509561e-252,1.58447321008522,0.582,0.202,1.59740337301345e-247,"Monocytes","IL17RA"
5.97749642437702e-252,2.15736092839758,0.468,0.125,2.18782346628623e-247,"Monocytes","CD58"
2.3224203426205e-251,2.02342911736029,0.453,0.113,8.50029069602531e-247,"Monocytes","IFNGR2"
4.36117221146195e-251,1.97245388749403,0.451,0.112,1.59623264111719e-246,"Monocytes","CTSH"
4.50065694046103e-251,2.74069581125619,0.342,0.054,1.64728544677814e-246,"Monocytes","P2RX1"
2.31489985814069e-250,1.88627870216864,0.49,0.138,8.47276497078074e-246,"Monocytes","PLXNC1"
2.66084986875727e-250,1.30092039109482,0.722,0.331,9.73897660463847e-246,"Monocytes","GRB2"
3.11462959898308e-249,1.77326518423833,0.492,0.139,1.1399855795238e-244,"Monocytes","RTN3"
7.05090482697605e-249,1.32478845367984,0.708,0.318,2.5807016757215e-244,"Monocytes","TSPO"
7.75997481160902e-249,1.26430812509458,0.754,0.374,2.84022838079702e-244,"Monocytes","GABARAP"
2.77534904579687e-246,1.48997117625303,0.649,0.264,1.01580550425211e-241,"Monocytes","SPAG9"
2.89583665355279e-246,3.06846344194069,0.301,0.038,1.05990517356686e-241,"Monocytes","MAP3K20"
2.34641493291578e-244,3.36211432448659,0.285,0.034,8.58811329596504e-240,"Monocytes","ZNF385A"
2.31960961634561e-242,1.25930775518389,0.371,0.085,8.49000315678658e-238,"Monocytes","TCF7L2"
1.27774723747843e-241,3.45425979090665,0.274,0.029,4.6766826638948e-237,"Monocytes","ADAM9"
2.79240890029763e-241,2.55512877067065,0.361,0.067,1.02204958159793e-236,"Monocytes","GCA"
1.18262595376753e-240,3.19651221928228,0.29,0.036,4.32852925338455e-236,"Monocytes","AC090559.1"
1.75456003853261e-240,2.09325106828335,0.407,0.092,6.42186519703322e-236,"Monocytes","ZFYVE16"
4.10395780729084e-240,1.67488418613047,0.486,0.141,1.50208959704652e-235,"Monocytes","GSAP"
1.67557683884052e-239,3.17398024268711,0.297,0.039,6.13277878784018e-235,"Monocytes","ETS2"
3.13076643922571e-239,2.04530512545676,0.373,0.074,1.145891824421e-234,"Monocytes","TBC1D9"
7.02709679443898e-239,1.72910771352725,0.508,0.156,2.57198769773261e-234,"Monocytes","SH2B3"
4.27668101418338e-238,3.74831651723443,0.261,0.026,1.56530801800126e-233,"Monocytes","JDP2"
9.43507553979574e-237,2.04373527377893,0.415,0.098,3.45333199832064e-232,"Monocytes","RHOQ"
9.74680098709271e-237,1.82029032832227,0.314,0.054,3.5674266292858e-232,"Monocytes","MS4A7"
3.96185511094977e-234,0.531868066726387,0.542,0.21,1.45007858915872e-229,"Monocytes","HLA-DQB1"
3.55460558780544e-233,1.59113146146613,0.57,0.206,1.30102119119267e-228,"Monocytes","EXT1"
9.17744270132722e-232,2.41205704679537,0.366,0.073,3.35903580311278e-227,"Monocytes","PRKCD"
9.96763114548012e-231,0.995911868252304,0.881,0.57,3.64825267555718e-226,"Monocytes","ZFAND3"
6.99727318781589e-230,2.29151106916861,0.369,0.075,2.56107195947249e-225,"Monocytes","NADK"
7.98692768090139e-230,2.33217475555845,0.371,0.076,2.92329540048672e-225,"Monocytes","CTNNA1"
1.49635927626827e-229,1.63090345603167,0.481,0.144,5.47682458706951e-225,"Monocytes","ARRB1"
3.24467209717153e-229,1.73058181658648,0.487,0.147,1.18758243428575e-224,"Monocytes","MTMR3"
6.94491471987492e-229,2.69266956386893,0.33,0.057,2.54190823662142e-224,"Monocytes","SCO2"
1.8141796028979e-228,2.20486935040328,0.343,0.064,6.64007876456662e-224,"Monocytes","METRNL"
5.62141149115918e-228,1.39050518811618,0.65,0.278,2.05749281987917e-223,"Monocytes","WDFY2"
1.1789843521376e-227,2.32534845008035,0.362,0.072,4.31520062725881e-223,"Monocytes","UBXN11"
8.04679284790396e-227,1.52157576896601,0.577,0.215,2.94520665026133e-222,"Monocytes","CPQ"
2.31719347560201e-226,1.11854932858469,0.706,0.329,8.48115984005091e-222,"Monocytes","SNX29"
3.0421546861066e-226,2.52337295486372,0.344,0.064,1.11345903666188e-221,"Monocytes","QSOX1"
1.11466644860647e-225,1.20415857634847,0.653,0.28,4.07979066854454e-221,"Monocytes","MEF2A"
1.50888038136949e-225,1.37554364111917,0.695,0.328,5.52265308385048e-221,"Monocytes","ATP1B3"
4.23625470206944e-225,1.6967316445672,0.499,0.158,1.55051158350444e-220,"Monocytes","SPTLC2"
5.37152791507908e-225,2.18510355127018,0.408,0.1,1.96603293219809e-220,"Monocytes","SGK1"
5.81335731139473e-225,2.17953534457724,0.391,0.089,2.12774690954358e-220,"Monocytes","ATP6V1B2"
1.63807908031295e-224,1.84011507441294,0.447,0.124,5.99553324185342e-220,"Monocytes","NAGK"
3.72579537106207e-224,0.968517571314758,0.91,0.709,1.36367836376243e-219,"Monocytes","FOSB"
6.58908585342524e-224,3.37934810196062,0.261,0.03,2.41167131321217e-219,"Monocytes","SLC8A1-AS1"
6.74140939150019e-224,3.114079416017,0.273,0.033,2.46742325138298e-219,"Monocytes","MAFG"
1.78406669178753e-223,1.81247637589838,0.452,0.127,6.52986249861153e-219,"Monocytes","ZMIZ1"
9.27089440108903e-223,2.83688134045327,0.299,0.044,3.39324005974259e-218,"Monocytes","SLC31A2"
4.41520582032638e-222,1.06684383603399,0.759,0.388,1.61600948229766e-217,"Monocytes","IQGAP1"
1.79446152200689e-221,2.64473176475068,0.309,0.049,6.56790861669742e-217,"Monocytes","DHX34"
1.95413072194443e-221,3.15526217393647,0.265,0.031,7.1523138553888e-217,"Monocytes","NPL"
3.82395388739106e-221,2.67073249360281,0.286,0.04,1.399605362324e-216,"Monocytes","TBC1D2"
5.19087810366656e-221,1.03054629859635,0.798,0.439,1.899913294723e-216,"Monocytes","LCP1"
7.66315295476888e-221,1.74846665194069,0.532,0.187,2.80479061297496e-216,"Monocytes","AHR"
8.93293706392588e-221,1.62192032159769,0.492,0.156,3.26954429476751e-216,"Monocytes","MAN2B1"
1.93178066526294e-220,1.0670943957462,0.798,0.442,7.07051041292889e-216,"Monocytes","COP1"
7.56951289749439e-220,2.4921845023616,0.321,0.055,2.77051741561192e-215,"Monocytes","KLF10"
3.76769552481145e-218,2.17916710563866,0.351,0.071,1.37901423903624e-213,"Monocytes","LAT2"
1.37502451391814e-217,1.49311763401922,0.574,0.219,5.03272722339177e-213,"Monocytes","RAPGEF2"
4.78806299446814e-217,0.605151314150914,0.633,0.285,1.75247893660528e-212,"Monocytes","HLA-DPA1"
2.16130368536867e-215,1.40507823285522,0.606,0.247,7.91058761881788e-211,"Monocytes","NR4A1"
3.79967994829256e-215,2.14039914309679,0.383,0.09,1.39072085787456e-210,"Monocytes","KSR1"
6.42495771846658e-215,3.16209025447442,0.261,0.031,2.35159877453595e-210,"Monocytes","KCTD12"
2.5811918248825e-214,1.8778290567684,0.411,0.107,9.44742019825243e-210,"Monocytes","RHOB"
6.50295047516918e-214,1.59096461550028,0.513,0.175,2.38014490341667e-209,"Monocytes","CAPZA2"
6.95215652014214e-214,1.14077171591133,0.597,0.244,2.54455880793722e-209,"Monocytes","LGALS1"
3.27366158605336e-212,3.10476259136309,0.269,0.037,1.19819287711139e-207,"Monocytes","FES"
1.34115975735966e-211,2.19453800927181,0.354,0.075,4.90877882791207e-207,"Monocytes","FGD2"
1.51331842596887e-211,2.46736948243862,0.337,0.066,5.53889677088865e-207,"Monocytes","IL1RAP"
4.2490161603373e-211,2.09658041284154,0.313,0.057,1.55518240484506e-206,"Monocytes","CSF1R"
1.47192576976437e-210,1.90839986343637,0.429,0.12,5.38739550991457e-206,"Monocytes","PITPNA"
1.51567153545679e-208,1.23814848034885,0.723,0.374,5.54750938692541e-204,"Monocytes","MAP3K2"
2.51825074710322e-207,1.54516366809057,0.498,0.168,9.21704955947251e-203,"Monocytes","USP32"
9.97227751940011e-207,2.61615545233201,0.306,0.054,3.64995329487564e-202,"Monocytes","KIAA0930"
3.24572828142222e-206,1.60451366460165,0.46,0.143,1.18796900828335e-201,"Monocytes","TET3"
2.74944571242681e-205,2.73498337748084,0.277,0.04,1.00632462520534e-200,"Monocytes","CKAP4"
3.29823319401116e-203,1.32859077314728,0.587,0.24,1.20718633134003e-198,"Monocytes","ZFAND5"
3.64921953168588e-203,1.66421255445283,0.499,0.172,1.33565084079235e-198,"Monocytes","PNPLA8"
5.9561541593612e-203,1.27150606394214,0.464,0.155,2.18001198386779e-198,"Monocytes","HLA-DMA"
1.406039159215e-202,1.57357645507244,0.456,0.143,5.14624392664283e-198,"Monocytes","MAP3K8"
7.94449358706511e-202,2.95584305328097,0.268,0.038,2.9077640978017e-197,"Monocytes","LATS2"
8.4824979260824e-202,1.47678862124581,0.571,0.23,3.10467906592542e-197,"Monocytes","TACC1"
1.47557742121453e-201,2.15885777885018,0.346,0.075,5.40076091938731e-197,"Monocytes","AGTRAP"
1.79338087740798e-201,1.64851372736802,0.549,0.214,6.56395334940095e-197,"Monocytes","FBXO34"
2.28480846028438e-201,3.01632967215172,0.261,0.036,8.36262744548688e-197,"Monocytes","RAB32"
3.36025897731433e-201,1.48671645591986,0.505,0.177,1.22988838828682e-196,"Monocytes","PSEN1"
3.60565248045531e-201,2.12121870114964,0.37,0.089,1.31970486437145e-196,"Monocytes","HEXB"
3.14874480414334e-200,1.65298438883501,0.468,0.152,1.1524720857645e-195,"Monocytes","MGAT1"
1.11171995328224e-199,1.24342971115794,0.568,0.229,4.06900620100832e-195,"Monocytes","ANXA2"
8.7798129042914e-198,1.07436906840475,0.696,0.344,3.21349932109969e-193,"Monocytes","RAB7A"
1.21558678115245e-197,1.81408144665676,0.401,0.109,4.44916917769607e-193,"Monocytes","GNA12"
2.09843913166577e-197,1.32726370595761,0.57,0.23,7.68049706580989e-193,"Monocytes","CSGALNACT2"
1.48643294931824e-196,1.55015206188916,0.461,0.149,5.44049323779969e-192,"Monocytes","DPYD-AS1"
3.66932697344246e-196,1.13721874983314,0.694,0.345,1.34301036554967e-191,"Monocytes","CCNY"
1.56106693110558e-195,1.64265679367211,0.444,0.138,5.71366107453955e-191,"Monocytes","EHBP1L1"
3.00275292213901e-195,1.01395154445128,0.792,0.459,1.0990375970321e-190,"Monocytes","AHNAK"
6.75422501308497e-195,2.17528550290187,0.331,0.071,2.47211389703923e-190,"Monocytes","CHKA"
1.31510954273272e-193,0.98022634262813,0.624,0.284,4.81343243735601e-189,"Monocytes","POU2F2"
1.91678729020634e-193,1.29362764448465,0.564,0.229,7.01563316088423e-189,"Monocytes","FNIP1"
1.39961187777818e-192,2.0480087091705,0.359,0.087,5.12271943385592e-188,"Monocytes","SH3BP2"
2.1542647814172e-191,0.987715034144797,0.784,0.447,7.88482452646508e-187,"Monocytes","RNF149"
5.65634896271579e-191,1.88938990379827,0.393,0.108,2.07028028384361e-186,"Monocytes","NCOA4"
1.57987289465576e-190,1.83372039394356,0.38,0.101,5.78249278172953e-186,"Monocytes","CAPG"
2.94672665306076e-190,1.49518187701253,0.468,0.158,1.07853142228677e-185,"Monocytes","TNFRSF10B"
6.66190456279316e-190,1.4840834244818,0.482,0.168,2.43832368902793e-185,"Monocytes","ETF1"
5.18726862798349e-189,2.38565440071801,0.277,0.046,1.89859219052824e-184,"Monocytes","LRRC25"
8.8412056775387e-189,1.88396830554735,0.365,0.092,3.23596969003594e-184,"Monocytes","BMP2K"
9.44839832054128e-189,2.82946016456184,0.263,0.04,3.45820826930131e-184,"Monocytes","PPIF"
1.00230134263845e-188,2.15580255106651,0.325,0.07,3.66852314419097e-184,"Monocytes","MFSD1"
4.82060869064024e-188,2.11667914649934,0.339,0.078,1.76439098686123e-183,"Monocytes","SRGAP2B"
8.21839696737607e-188,1.43693593062373,0.519,0.197,3.00801547402931e-183,"Monocytes","SERPINB1"
4.20094403963982e-187,1.42711475542202,0.54,0.214,1.53758752794857e-182,"Monocytes","ELL2"
1.43336369211498e-184,0.702058813210731,0.934,0.735,5.24625444951002e-180,"Monocytes","S100A4"
5.53047272593817e-184,1.67453080668962,0.415,0.126,2.02420832242063e-179,"Monocytes","TCIRG1"
8.55088599243955e-184,1.80448852789304,0.377,0.102,3.1297097820928e-179,"Monocytes","LGALS3"
5.19073135181046e-183,2.48678528446933,0.272,0.046,1.89985958207614e-178,"Monocytes","SLC7A7"
1.44227068096388e-182,1.02989457783217,0.663,0.325,5.27885491939589e-178,"Monocytes","PTPRJ"
2.1606186809064e-182,2.40098014275654,0.286,0.053,7.90808043398552e-178,"Monocytes","CORO1C"
3.06074305064185e-182,1.21261431368225,0.612,0.279,1.12026256396542e-177,"Monocytes","MYADM"
4.64627062658606e-182,1.49053009140319,0.481,0.173,1.70058151203676e-177,"Monocytes","TIAM1"
5.35854961351174e-182,0.916259524145191,0.816,0.5,1.96128274404143e-177,"Monocytes","FAM49B"
7.23122751889116e-182,1.59446632726345,0.447,0.149,2.64670158418935e-177,"Monocytes","ATP6V0D1"
1.41247046947323e-181,1.33776925554595,0.509,0.195,5.16978316531895e-177,"Monocytes","RNF13"
2.0859233935966e-181,2.04647126624848,0.326,0.074,7.63468821290293e-177,"Monocytes","MBOAT7"
2.83902300863297e-181,1.93742638587653,0.335,0.08,1.03911081138975e-176,"Monocytes","GNS"
3.64394333904084e-181,1.73352257529789,0.403,0.12,1.33371970152234e-176,"Monocytes","CYB5R4"
4.24286184274127e-181,1.6433625648734,0.429,0.137,1.55292986306173e-176,"Monocytes","BID"
4.74830730365704e-180,2.78438511063911,0.26,0.043,1.73792795621151e-175,"Monocytes","RNF144B"
6.14628000862616e-178,2.50104047816445,0.274,0.049,2.24959994595726e-173,"Monocytes","LRRK1"
1.89547539398317e-177,1.27258590919472,0.685,0.368,6.93762948951781e-173,"Monocytes","SAMSN1"
5.06396446188637e-177,1.39605633879364,0.521,0.206,1.85346163269503e-172,"Monocytes","AGFG1"
8.89952249650214e-177,2.23183289324085,0.289,0.057,3.25731422894475e-172,"Monocytes","RCBTB2"
5.47009325373768e-176,1.33787255028615,0.479,0.177,2.00210883180053e-171,"Monocytes","AL691403.1"
6.72950403773492e-176,2.14139108529791,0.309,0.067,2.46306577285136e-171,"Monocytes","PPM1F"
1.78714031047512e-175,0.975826279549281,0.715,0.384,6.54111225037e-171,"Monocytes","GNAI2"
4.37908864109566e-175,1.75542189467716,0.382,0.11,1.60279023352742e-170,"Monocytes","SLC25A37"
1.96984213990968e-174,0.942623805896648,0.777,0.455,7.20981921628342e-170,"Monocytes","FBXW7"
9.00197401077647e-173,1.93169904883369,0.336,0.084,3.2948125076843e-168,"Monocytes","GPD2"
1.06679461144241e-172,1.42623314478942,0.472,0.173,3.90457495734036e-168,"Monocytes","MICU1"
7.36747419845597e-172,2.01815381286733,0.305,0.068,2.69656923137687e-167,"Monocytes","HRH2"
8.61338262417792e-172,1.99324621855113,0.324,0.078,3.15258417427536e-167,"Monocytes","CD302"
1.15608231403313e-171,1.11038008092341,0.556,0.242,4.23137687759265e-167,"Monocytes","MIDN"
9.79244872182306e-171,2.03791223560932,0.309,0.07,3.58413415667446e-166,"Monocytes","TBC1D8"
5.41846428189686e-170,1.16990005313937,0.604,0.282,1.98321211181707e-165,"Monocytes","NFE2L2"
5.94024732955768e-170,1.17118133753161,0.605,0.282,2.1741899250914e-165,"Monocytes","ELF2"
1.54915570159714e-169,2.21243032806309,0.307,0.07,5.67006478341568e-165,"Monocytes","RELT"
1.67206573701986e-169,0.779654615006478,0.753,0.43,6.1199278040664e-165,"Monocytes","SAMHD1"
2.86786347591234e-169,0.573856715503947,0.974,0.805,1.04966671081868e-164,"Monocytes","DUSP1"
3.54684245271598e-169,1.64245672762023,0.402,0.126,1.29817980611858e-164,"Monocytes","ARL8B"
4.29114789954042e-169,1.38037178343546,0.462,0.169,1.57060304271079e-164,"Monocytes","STXBP2"
9.99625615538503e-169,1.63776913097987,0.368,0.106,3.65872971543247e-164,"Monocytes","C20orf194"
4.91420050033749e-168,1.62437768684974,0.397,0.124,1.79864652512852e-163,"Monocytes","CASP1"
7.79049773041019e-168,2.13157662617803,0.305,0.069,2.85140007430743e-163,"Monocytes","CHSY1"
1.36908772628977e-167,2.16086431829335,0.318,0.076,5.0109979869932e-163,"Monocytes","TENT5A"
2.41225411814871e-167,0.773700883939496,0.829,0.523,8.82909129783609e-163,"Monocytes","KMT2C"
5.2345241168043e-167,2.06431819373261,0.316,0.076,1.91588817199154e-162,"Monocytes","ZNF438"
8.01132133809933e-167,2.07261424947118,0.331,0.085,2.93222372295773e-162,"Monocytes","MIR181A1HG"
1.17180987661796e-166,1.18440585342217,0.513,0.211,4.2889413294094e-162,"Monocytes","FOSL2"
2.82309041431348e-166,1.20130080114642,0.526,0.219,1.03327932254288e-161,"Monocytes","LIMS1"
1.32503610531832e-165,0.450882292529158,0.639,0.328,4.84976464907559e-161,"Monocytes","HLA-DPB1"
2.44339160883807e-165,1.67912463808273,0.379,0.114,8.94305762750823e-161,"Monocytes","FAM102B"
4.14944450420655e-165,1.77801360718695,0.372,0.109,1.51873818298464e-160,"Monocytes","TNRC18"
5.33519113276565e-165,1.06833114195873,0.61,0.292,1.95273330650355e-160,"Monocytes","TBL1X"
5.50585042800304e-165,1.46619919352251,0.429,0.148,2.01519631515339e-160,"Monocytes","PYCARD"
3.91408538458781e-164,1.75038655786551,0.375,0.112,1.43259439161298e-159,"Monocytes","CPEB4"
8.33038230662324e-164,1.29178862319736,0.428,0.152,3.04900322804717e-159,"Monocytes","NPC2"
8.35514410478369e-164,1.68780307989116,0.377,0.113,3.05806629379188e-159,"Monocytes","LPGAT1"
1.41433077672641e-163,1.39724994522241,0.455,0.167,5.17659207589633e-159,"Monocytes","ATP6V0B"
4.68514847542197e-163,1.21921871334955,0.45,0.169,1.7148111934892e-158,"Monocytes","KCNQ1"
1.40975722826803e-162,1.10114831860533,0.592,0.278,5.15985243118382e-158,"Monocytes","PHF21A"
1.42198783940545e-162,1.70001311867023,0.364,0.107,5.20461769100789e-158,"Monocytes","PFKFB3"
2.47665106318632e-162,1.19360096109982,0.535,0.23,9.06479055636825e-158,"Monocytes","RBPJ"
3.21710936188181e-162,2.174816197341,0.274,0.055,1.17749419754236e-157,"Monocytes","AMZ1"
8.10654344281072e-162,1.67017303270037,0.395,0.126,2.96707596550315e-157,"Monocytes","ATP13A3"
1.07115154710679e-160,1.76107637592187,0.342,0.094,3.92052177756556e-156,"Monocytes","AGO4"
3.8571268541666e-160,1.19141815689038,0.532,0.229,1.41174699989352e-155,"Monocytes","SUSD6"
8.33346264828266e-160,1.22162575355752,0.516,0.217,3.05013066389794e-155,"Monocytes","TMEM165"
1.3692004499609e-159,2.10779606256632,0.261,0.052,5.01141056690188e-155,"Monocytes","SULT1A1"
4.12382782413877e-159,0.964253348810436,0.611,0.299,1.50936222191303e-154,"Monocytes","RB1"
2.49365559187775e-158,1.90183351114758,0.302,0.073,9.12702883183174e-154,"Monocytes","PSTPIP2"
4.53006610895176e-158,1.19097199573014,0.529,0.229,1.65804949653743e-153,"Monocytes","MAPK14"
4.84237135287274e-158,1.06480912228462,0.62,0.307,1.77235633886495e-153,"Monocytes","PKM"
1.34072453967673e-157,0.724424666834327,0.764,0.454,4.90718588767082e-153,"Monocytes","TAOK3"
5.15926096241743e-157,1.19771594178962,0.479,0.193,1.8883411048544e-152,"Monocytes","NT5C2"
8.30554096322979e-157,0.926501163962946,0.643,0.33,3.03991104795174e-152,"Monocytes","RTN4"
9.36463781238909e-156,1.60405647729739,0.363,0.111,3.42755108571253e-151,"Monocytes","TPP1"
3.18695371532308e-155,2.28677305732802,0.266,0.054,1.1664569293454e-150,"Monocytes","CAMKK2"
3.96968921123911e-155,1.93798924695524,0.302,0.074,1.45294594820563e-150,"Monocytes","NOTCH2NLC"
3.52032189260573e-154,0.912984980494757,0.661,0.35,1.28847301591262e-149,"Monocytes","RHOA"
3.79345763218449e-154,1.42775510142984,0.458,0.176,1.38844342795584e-149,"Monocytes","PPP1R15B"
1.00917781579744e-153,1.89051061797256,0.279,0.063,3.69369172360019e-149,"Monocytes","CR1"
1.33363149349348e-153,1.41493546501642,0.358,0.112,4.8812246293355e-149,"Monocytes","CTSA"
5.98530331161323e-153,0.849873182291864,0.739,0.431,2.19068086508356e-148,"Monocytes","LSP1"
9.09720014213104e-153,2.01565529127527,0.285,0.066,3.32966622402138e-148,"Monocytes","SNX10"
5.63251671965291e-152,2.12553195598925,0.261,0.054,2.06155744456016e-147,"Monocytes","INPPL1"
5.98282014749831e-152,1.03847846985115,0.539,0.243,2.18977200218586e-147,"Monocytes","EIF4G3"
1.17872825986948e-151,1.10162487818237,0.512,0.222,4.31426330394827e-147,"Monocytes","UBE2R2"
2.72863927694465e-151,1.27145616809228,0.45,0.174,9.98709261754511e-147,"Monocytes","IL6R"
7.33341035571649e-151,0.743732259293045,0.858,0.602,2.68410152429579e-146,"Monocytes","OAZ1"
4.41106568725269e-150,1.26791753861373,0.441,0.169,1.61449415219136e-145,"Monocytes","MAPKAPK2"
5.47167659782859e-150,1.30966228546198,0.501,0.212,2.00268835157124e-145,"Monocytes","NABP1"
2.66663452445984e-149,1.64686743222644,0.322,0.089,9.76014902297546e-145,"Monocytes","ATP6V1A"
5.5264834672421e-149,1.34513695622078,0.447,0.172,2.02274821384528e-144,"Monocytes","CMTM6"
1.32577882016279e-148,0.798559670094488,0.739,0.435,4.85248305967781e-144,"Monocytes","TLE4"
1.87752671887034e-148,1.68180246040513,0.334,0.096,6.87193554373735e-144,"Monocytes","KIF1B"
4.25135094922416e-148,1.25385085815328,0.46,0.183,1.55603696092554e-143,"Monocytes","WASHC4"
4.87008565715889e-148,1.27970926804791,0.436,0.166,1.78250005137672e-143,"Monocytes","TRAK1"
5.02701726252544e-148,1.44942433074675,0.392,0.135,1.83993858825694e-143,"Monocytes","ABR"
6.60511489502902e-148,2.11138232059309,0.259,0.055,2.41753810272957e-143,"Monocytes","NINJ1"
1.02449406402081e-147,0.835938293609713,0.677,0.372,3.74975072372258e-143,"Monocytes","SDCBP"
1.31172132617273e-147,1.37853802964552,0.423,0.157,4.80103122592481e-143,"Monocytes","AGPAT4"
3.77740727449305e-147,1.37794288357593,0.413,0.15,1.3825688365372e-142,"Monocytes","PLEKHO1"
